id,ean,title,title_gr,brand,cat1,cat2,cat3,subcategory,unit_basis,pack_size_ml,organic,vegan,vegetarian,gluten_free,lactose_free,kosher,meat_free,image_url,first_seen,last_seen,delisted_on
101990,5290152000026,Cif Cleanboost Classic Cleaning Cream for General Purposes 750 ml,Cif Cleanboost Κλασική Κρέμα Γενικού Καθαρισμού με Άρωμα Λεμόνι 750 ml,Cif,Household,Cleaning,Multipurpose Cleaners,Multipurpose Cleaners,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/101990.jpg,2026-09-12,2026-09-18,
101995,5290152000361,Cif Cleanboost Cleaning Cream for General Cleaning with Lemon 500 ml,Cif Cleanboost Κρέμα Γενικού Καθαρισμού με Άρωμα Λεμόνι 500 ml,Cif,Household,Cleaning,Multipurpose Cleaners,Multipurpose Cleaners,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/101995.jpg,2026-09-12,2026-09-18,
101999,5292532005928,Cif Cleanboost Cleaning Cream for General Purposes with Lemon 750 ml,Cif Cleanboost Κρέμα Γενικού Καθαρισμού με Άρωμα Λεμόνι 750 ml,Cif,Household,Cleaning,Multipurpose Cleaners,Multipurpose Cleaners,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/101999.jpg,2026-09-12,2026-09-18,
102038,8710522960974,Lux Creamy Perfection Soap with Cotton Oil 125 g,Lux Creamy Perfection Σαπούνι με Βαμβακέλαιο 125 g,Lux,Personal Care,"Shower, Bath & Soap",Bar Soap,Bar Soap,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102038.jpg,2026-09-12,2026-09-18,
102039,8710522960998,Lux Beauty Moments Soap with Almond Oil 125 g,Lux Beauty Moments Σαπούνι Ομορφιάς με Έλαιο Αμυγδάλου 125 g,Lux,Personal Care,"Shower, Bath & Soap",Bar Soap,Bar Soap,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102039.jpg,2026-09-12,2026-09-18,
102085,5000116038725,Birds Eye 4 Vegetable Quarter Pounder 454 g,Birds Eye 4 Χορτοφαγικά Μπιφτέκια 454 g,Birds Eye,Frozen,"Vegan, Vegetarian & Meat Alternatives",,"Vegan, Vegetarian & Meat Alternatives",kg,0,0,0,1,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102085.jpg,2026-09-12,2026-09-18,
102086,5000116102709,Birds Eye Green Cuisine Veggies Fingers 284 g,Birds Eye Green Cuisine Στικ Λαχανικών 284 g,Birds Eye,Frozen,Vegan,,"Vegan, Vegetarian & Meat Alternatives",kg,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102086.jpg,2026-09-12,2026-09-18,
102121,5000262128479,Vaseline Original Skin Protectant Jelly 100 ml,Vaseline Προστατευτικο Τζελ για το Δέρμα 100 ml,Vaseline,Personal Care,Facial & Body Care,Body Care,Body Cream,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102121.jpg,2026-09-12,2026-09-18,
102177,5011038032272,Kerrygold Pure Irish Unsalted Butter 250 g,Kerrygold Αγνό Ιρλανδικό Βούτυρο Ανάλατο 250 g,Kerrygold,Chilled,Butter & Margarine,Cooking Butter,Cooking Butter,kg,0,0,0,1,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102177.jpg,2026-09-12,2026-09-18,
102219,5000171001184,John West Sardines in Brine 120 g,John West Σαρδέλες σε Άλμη 120 g,John West,Food Cupboard,Cans & Soup,Canned Fish,Canned Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102219.jpg,2026-09-12,2026-09-18,
102221,5000171002808,John West Sardines in Olive Oil 120 g,John West Σαρδέλες σε Ελαιόλαδο 120 g,John West,Food Cupboard,Cans & Soup,Canned Fish,Canned Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102221.jpg,2026-09-12,2026-09-18,
102262,5000157009142,Heinz Cream of Chicken Soup 400 g,Heinz Σούπα με Κοτόπουλο 400 g,Heinz,Food Cupboard,Cans & Soup,Soups,Soups,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102262.jpg,2026-09-12,2026-09-18,
102263,5000157009180,Heinz Cream of Mushroom Soup 400 g,Heinz Σούπα Μανιταριών 400 g,Heinz,Food Cupboard,Cans & Soup,Soups,Soups,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102263.jpg,2026-09-12,2026-09-18,
102409,8002144604221,Casamia Dust Pan,Casamia Φτυαράκι,Casamia,Household,Cleaning Accessories,,Cleaning Accessories,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102409.jpg,2026-09-12,2026-09-18,
102410,8009473281901,Casa Clip-on Dustpan & Brush Set,Casa Σετ Φτιάρι & Σκουπάκι,Casa,Household,Cleaning Accessories,,Cleaning Accessories,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102410.jpg,2026-09-12,2026-09-18,
102438,8714555000379,Zwan Luncheon Meat 200 g,Zwan Λάντσιον Μητ 200 g,Zwan,Food Cupboard,Cans & Soup,Canned Meat,Canned Meat,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102438.jpg,2026-09-12,2026-09-18,
102440,8714555000409,Zwan Chopped Ham & Pork 200 g,Zwan Τσόπτ Χαμ & Χοιρινό 200 g,Zwan,Food Cupboard,Cans & Soup,Canned Meat,Canned Meat,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102440.jpg,2026-09-12,2026-09-18,
102458,4902161300004,Geisha Mackerel in Brine 200 g,Geisha Σκουμπρί 200 g,Geisha,Food Cupboard,Cans & Soup,Canned Fish,Canned Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102458.jpg,2026-09-12,2026-09-18,
102475,8710414015959,Davies Mayonnaise 475 g,Davies Μαγιονέζα 475 g,Davies,Food Cupboard,"Oils, Vinegars, Sauces & Dressings",Mayonnaise,Mayonnaise,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102475.jpg,2026-09-12,2026-09-18,
102488,9410251000505,Davies Gelatine 5 pcs 50 g,Davies Ζελατίνη 5 Τεμάχια 50 g,Davies,Food Cupboard,Home Baking,Baking,Baking Ingredients,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102488.jpg,2026-09-12,2026-09-18,
102493,5011568210775,Carr's Shoe Cream Black 80 ml,Carr's Μαύρη Κρέμα Γυαλίσματος για Παπούτσια 80 ml,Carrs,Household,Shoe Care,,Shoe Care,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102493.jpg,2026-09-12,2026-09-18,
102514,52911149,Double Lion Sugar with Vanillin 10 pcs 50 g,Double Lion Ζάχαρη με Βανιλίνη 10 τεμάχια 50 g,Double Lion,Food Cupboard,Home Baking,Baking,Vanilla,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102514.jpg,2026-09-12,2026-09-18,
102560,52907104,Morphakis Pickled Hot Chillies 350 g,Morphakis Πιπέρια Τουρσί Αψά 350 g,Morphakis,Food Cupboard,Cans & Soup,Pickles & Olives,Pickles & Olives,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102560.jpg,2026-09-12,2026-09-18,
102561,52907111,Morphakis Pickled Caper Leaves 270 g,Morphakis Καππάρι Τουρσί 270 g,Morphakis,Food Cupboard,Cans & Soup,Pickles & Olives,Pickles & Olives,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102561.jpg,2026-09-12,2026-09-18,
102562,52907128,Morphakis Pickled Capers 270 g,Morphakis Κουτρούβι Τουρσί 270 g,Morphakis,Food Cupboard,Cans & Soup,Pickles & Olives,Pickles & Olives,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102562.jpg,2026-09-12,2026-09-18,
102565,52902505,Morphakis Select Pickled Gherkins With Sweetener 700 g,Morphakis Διαλεκτά Αγγουράκια Τουρσί Με Γλυκαντικό 700 g,Morphakis,Food Cupboard,Cans & Soup,Pickles & Olives,Pickles & Olives,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102565.jpg,2026-09-12,2026-09-18,
102566,52907159,Morphakis Pickled Sliced Beetroot with Sweetener 330 g,Morphakis Κοκκινογούλια Φέττες Τουρσί με Γλυκαντικό 330 g,Morphakis,Food Cupboard,Cans & Soup,Canned Vegetables,Canned Vegetables,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102566.jpg,2026-09-12,2026-09-18,
102573,5290007000232,Morphakis Pickled Caper Leaves 1 kg,Morphakis Καππάρι Τουρσί 1 kg,Morphakis,Food Cupboard,Cans & Soup,Pickles & Olives,Pickles & Olives,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102573.jpg,2026-09-12,2026-09-18,
102705,5290027000052,Bakandys Crisp Rolls With Rye 250 g,Bakandys Παξιμάδια με Σικάλη 250 g,Bakandys,Bakery,Breakfast,"Bread Sticks, Rice Cakes & Rusks",Rusks,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102705.jpg,2026-09-12,2026-09-18,
102735,52904967,Bakandys Almond With Dark Chocolate 300 g,Bakandys Αμύγδαλα Mε Γνήσια Σοκολάτα Υγείας 300 g,Bakandys,Food Cupboard,Snacks,"Chocolate, Candy & Chewing Gum",Chocolate Bags/Pouch,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102735.jpg,2026-09-12,2026-09-18,
102781,5290027000373,Bakandys Dark Chocolate Chips Couverture 200 g,Bakandys Σοκολάτα Υγείας Κουβερτούρα σε Κομματάκια 200 g,Bakandys,Food Cupboard,Home Baking,Cooking Chocolate,Cooking Chocolate,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102781.jpg,2026-09-12,2026-09-18,
102913,4015000615860,Fa Men Sport Deodorant Spray Lemon Scent 150 ml,Fa Men Sport Αποσμητικό Σπρέι με Άρωμα Λεμόνι 150 ml,Fa,Personal Care,Men's Toiletries,Deodorant,Deodorant,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/102913.jpg,2026-09-12,2026-09-18,
103050,5290122000667,Edesma Crab Flavoured Sticks 250 g,Edesma Ορεκτικό με Γεύση Κάβουρα 250 g,Edesma,Frozen,Frozen Fish & Seafood,Frozen Seafood,Frozen Seafood,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103050.jpg,2026-09-12,2026-09-18,
103203,60466551072,Castello Camembert Cheese 125 g,Castello Τυρί Camembert 125 g,Castello,Chilled,"Cheese, Haloumi & Spreads",Cheese,"Brie, Camembert & Blue Cheese Block",kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103203.jpg,2026-09-12,2026-09-18,
103204,60466551096,Castello Brie Cheese 125 g,Castello Τυρί Μπρι 125 g,Castello,Chilled,"Cheese, Haloumi & Spreads",Cheese,"Brie, Camembert & Blue Cheese Block",kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103204.jpg,2026-09-12,2026-09-18,
103205,5760466642873,Arla Mozzarella Cheese 200 g,Arla Τυρί Μοτσαρέλλα 200 g,Arla,Chilled,"Cheese, Haloumi & Spreads",Cheese,Other Cheese Block,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103205.jpg,2026-09-12,2026-09-18,
103256,5700426230221,Arla Cooking Cream 35% Fat 200 ml,Arla Κρέμα Γάλακτος 35% Λιπαρά 200 ml,Arla,Chilled,Gluten Free,Cooking Cream & Sour Cream,Cooking Cream & Sour Cream,L,0,0,0,0,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/103256.jpg,2026-09-12,2026-09-18,
103284,5410041012507,Tuc Original Salted Crackers 100 g,Tuc Αλατισμένα Κράκερ Κλασικά 100 g,Tuc,Food Cupboard,Snacks,"Crisps, Snacks & Popcorn",Crackers & Pretzels,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103284.jpg,2026-09-12,2026-09-18,
103285,5410041143508,Tuc Crackers with Bacon Flavour 100 g,Tuc Κράκερ με Γεύση Μπέικον 100 g,Tuc,Food Cupboard,Snacks,"Crisps, Snacks & Popcorn",Crackers & Pretzels,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103285.jpg,2026-09-12,2026-09-18,
103332,5201340000018,Trata Sardines in Vegetable Oil 100 g,Trata Σαρδέλες σε Φυτικό Λάδι 100 g,Trata,Food Cupboard,Cans & Soup,Canned Fish,Canned Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103332.jpg,2026-09-12,2026-09-18,
103333,5201340000025,Trata Sardines Piquant in Vegetable Oil 100 g,Trata Σαρδέλες Πικάντικες σε Φυτικό Λάδι 100 g,Trata,Food Cupboard,Cans & Soup,Canned Fish,Canned Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103333.jpg,2026-09-12,2026-09-18,
103335,5201340000032,Trata Sardines in Tomato Sauce 100 g,Trata Σαρδέλες σε Σάλτσα Τομάτας 100 g,Trata,Food Cupboard,Cans & Soup,Canned Fish,Canned Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103335.jpg,2026-09-12,2026-09-18,
103337,5201340000063,Trata Aegean Sea Sardines in Vegetable Oil with Smoke Flavouring 100 g,Trata Σαρδέλες Αιγίου Καπνιστές σε Φυτικό Λάδι με Άρτυμα Καπνού 100 g,Trata,Food Cupboard,Cans & Soup,Canned Fish,Canned Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103337.jpg,2026-09-12,2026-09-18,
103510,5010067300871,Silverspoon Dark Brown Soft Sugar 500 g,Silverspoon Σκούρα Μαλακή Ζάχαρη Ζαχαροκάλαμου 500 g,Silverspoon,Food Cupboard,Vegan,Sugar & Sweeteners,Sugar,kg,0,0,1,1,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103510.jpg,2026-09-12,2026-09-18,
103512,5010067379501,Silverspoon Demerara Sugar 500 g,Silverspoon Ζάχαρη Demerara 500 g,Silverspoon,Food Cupboard,Vegan,Sugar & Sweeteners,Sugar,kg,0,0,1,1,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103512.jpg,2026-09-12,2026-09-18,
103513,5010067347500,Silverspoon Icing Sugar 500 g,Silverspoon Ζάχαρη Άχνη 500 g,Silverspoon,Food Cupboard,Home Baking,Sugar & Sweeteners,Sugar,kg,0,0,0,1,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103513.jpg,2026-09-12,2026-09-18,
103556,9002975301558,Haribo Goldbears Fruit Flavoured Gums 100 g,Haribo Goldbears Φρουτοκαραμέλες Ζελίνια 100 g,Haribo,Food Cupboard,Snacks,"Chocolate, Candy & Chewing Gum",Candy,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103556.jpg,2026-09-12,2026-09-18,
103557,9002975323369,Haribo Happy-Cola Flavour Gums 100 g,Haribo Happy-Cola Καραμέλες Ζελίνια Με Γεύση Κόλα 100 g,Haribo,Food Cupboard,Snacks,"Chocolate, Candy & Chewing Gum",Candy,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103557.jpg,2026-09-12,2026-09-18,
103559,4001686705315,Haribo Berries Jellies 100 g,Haribo Φρουτοκαραμέλες Ζελίνια με Γεύση Βατόμουρο 100 g,Haribo,Food Cupboard,Snacks,"Chocolate, Candy & Chewing Gum",Candy,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103559.jpg,2026-09-12,2026-09-18,
103564,5010478432567,Swizzels Love Hearts 39 g,Swizzels Καραμέλες Love Hearts 39 g,Swizzels,Food Cupboard,Snacks,"Chocolate, Candy & Chewing Gum",Candy,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103564.jpg,2026-09-12,2026-09-18,
103616,5201002000134,Yiotis Instant Pudding Pie Filling with Vanilla Flavour 43 g,Γιώτης Άνθος Αραβοσίτου Στιγμής με Γεύση Βανίλια 43 g,Yiotis,Food Cupboard,Home Baking,Baking,Baking Ingredients,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103616.jpg,2026-09-12,2026-09-18,
103619,5201002000189,Yiotis Instant Pudding with Strawberry Flavour 62 g,Γιώτης Άνθος Αραβοσίτου Στιγμής με Γεύση Φράουλα 62 g,Yiotis,Food Cupboard,Home Baking,Baking,Baking Ingredients,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103619.jpg,2026-09-12,2026-09-18,
103620,5201002000158,Yiotis Instant Cream Vanilla Flavour 62 g,Γιώτης Άνθος Αραβοσίτου Στιγμής με Γεύση Βανίλια 62 g,Yiotis,Food Cupboard,Home Baking,Baking,Baking Ingredients,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103620.jpg,2026-09-12,2026-09-18,
103621,5201002000165,Yiotis Instant Pudding with Chocolate Flavour 62 g,Γιώτης Άνθος Αραβοσίτου Στιγμής με Γεύση Σοκολάτα 62 g,Yiotis,Food Cupboard,Home Baking,Baking,Baking Ingredients,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103621.jpg,2026-09-12,2026-09-18,
103638,5201002001094,Yiotis Instant Yeast 3x8 g,Γιώτης Μαγιά Στιγμής 3x8 g,Yiotis,Food Cupboard,Home Baking,Baking,Yeast,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103638.jpg,2026-09-12,2026-09-18,
103646,5201002000639,Yiotis Garni With Vanilla Flavour 2x100 g,Γιώτης Garni Ζαχαροπλαστικής Με Γεύση Βανίλια 2x100 g,Yiotis,Food Cupboard,Home Baking,Baking,Baking Ingredients,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103646.jpg,2026-09-12,2026-09-18,
103648,5201002000707,Yiotis Dumpling Mix 255 g,Γιώτης Μείγμα για Λουκουμάδες 255 g,Yiotis,Food Cupboard,Home Baking,Baking,Cake Mix,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103648.jpg,2026-09-12,2026-09-18,
103652,5201002008017,Yiotis Bechamel Sauce 162 g (3x54 g),Γιώτης Σάλτσα Μπεσαμέλ 162 g (3x54 g),Yiotis,Food Cupboard,"Pasta, Rice & Noodles",Baking,Baking Ingredients,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103652.jpg,2026-09-12,2026-09-18,
103809,52900730,Eureka Dishwashing Liquid with Lemon and Mint Scent 750 ml,Εύρηκα Υγρό Πιάτων με Άρωμα Λεμόνι & Δυόσμο 750 ml,Eureka,Household,Dishwashing,Washing Up Liquid,Washing Up Liquid,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103809.jpg,2026-09-12,2026-09-18,
103819,52949043,Eureka Tik-Tak Toilet Powder 500 g,Εύρηκα Tik-Tak Αναβράζουσα Σκόνη Καθαρισμού Τουαλέτας 500 g,Eureka,Household,Cleaning,Bleach & Toilet Cleaners,Toilet Cleaners,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103819.jpg,2026-09-12,2026-09-18,
103851,5201137061079,Aroxol for Flies & Mosquitos 400 ml,Aroxol για Μύγες & Κουνούπια 400 ml,Aroxol,Personal Care,Medical Products,Insect Repellents,Insect Repellents,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103851.jpg,2026-09-12,2026-09-18,
103852,52949166,"Aroxol for Cockroaches and Ants, 300 ml","Aroxol για Κατσαρίδες και Μυρμήγκια, 300 ml",Aroxol,Personal Care,Medical Products,Insect Repellents,Insect Repellents,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103852.jpg,2026-09-12,2026-09-18,
103853,5290049000740,Aroxol Liquid & Device Set Against Mosquitoes and Tiger Mosquitoes 45 ml CE,Aroxol Ηλεκτρική Συσκευή και Υγρό Κατά των Κουνουπιών και των Κουνουπιών Τίγρης 45 ml CE,Aroxol,Personal Care,Medical Products,Insect Repellents,Insect Repellents,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103853.jpg,2026-09-12,2026-09-18,
103867,52949180,Mon Ami Jelly Crystals Greengage Flavour 150 g,Μον Αμι Τζελλυ Με Γεύση Δαμάσκηνο 150 g,Mon Ami,Food Cupboard,Home Baking,Baking,Jelly,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103867.jpg,2026-09-12,2026-09-18,
103868,5290049000337,Mon Ami Jelly Crystals with Cherry Flavour 150 g,Mon Ami Τζέλλυ με Γεύση Κεράσι 150 g,Mon Ami,Food Cupboard,Home Baking,Baking,Jelly,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103868.jpg,2026-09-12,2026-09-18,
103869,5290049000290,Mon Ami Jelly Crystals with Strawberry Flavour 150 g,Mon Ami Τζέλλυ με Γεύση Φράουλα 150 g,Mon Ami,Food Cupboard,Home Baking,Baking,Jelly,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103869.jpg,2026-09-12,2026-09-18,
103870,5290049000306,Mon Ami Jelly with Lemon Flavour 150 g,Mon Ami Τζέλι με Γεύση Λεμόνι 150 g,Mon Ami,Food Cupboard,Home Baking,Baking,Jelly,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103870.jpg,2026-09-12,2026-09-18,
103874,5290049000504,Mon Ami Jelly Crystals with Raspberry Flavour 150 g,Mon Ami Τζέλλυ με Γεύση Βατόμουρο 150 g,Mon Ami,Food Cupboard,Home Baking,Baking,Jelly,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103874.jpg,2026-09-12,2026-09-18,
103876,52949197,Mon Ami Cream Caramel 120 g,Mon Ami Κρέμα Καραμελέ 120 g,Mon Ami,Food Cupboard,Home Baking,Baking,Jelly,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103876.jpg,2026-09-12,2026-09-18,
103892,5290098000043,Laikos Gold Traditional Greek Coffee 500 g,Λαϊκός Χρυσός Καφές Παραδοσιακός 500 g,Laiko,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Cyprus Coffee,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103892.jpg,2026-09-12,2026-09-18,
103893,5290098000050,Laikos Gold Traditional Greek Coffee 200 g,Λαϊκός Χρυσός Καφές Παραδοσιακός 200 g,Laiko,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Cyprus Coffee,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103893.jpg,2026-09-12,2026-09-18,
103954,5290098002535,Bye-Bye Sweets Clear Mints 200 g,Bye-Bye Sweets Καραμέλες με Γεύση Μέντας 200 g,Bye-Bye,Food Cupboard,Snacks,"Chocolate, Candy & Chewing Gum",Candy,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/103954.jpg,2026-09-12,2026-09-18,
