key,station_id,fuel,price,first_seen,last_seen,delisted_on
8d38472ccb06:heating_oil,8d38472ccb06,heating_oil,1.528,2026-09-13,2026-09-14,
8d38472ccb06:kerosene,8d38472ccb06,kerosene,1.435,2026-09-13,2026-09-14,
8d38472ccb06:unleaded95,8d38472ccb06,unleaded95,1.649,2026-09-13,2026-09-14,
8d38472ccb06:unleaded98,8d38472ccb06,unleaded98,1.699,2026-09-13,2026-09-14,
8e414da9ad9e:diesel,8e414da9ad9e,diesel,1.935,2026-09-13,2026-09-14,
8e414da9ad9e:heating_oil,8e414da9ad9e,heating_oil,1.569,2026-09-13,2026-09-14,
8e414da9ad9e:kerosene,8e414da9ad9e,kerosene,1.459,2026-09-13,2026-09-14,
8e414da9ad9e:unleaded95,8e414da9ad9e,unleaded95,1.660,2026-09-13,2026-09-14,
8e414da9ad9e:unleaded98,8e414da9ad9e,unleaded98,1.719,2026-09-13,2026-09-14,
8f64c72c7f44:diesel,8f64c72c7f44,diesel,1.919,2026-09-13,2026-09-14,
8f64c72c7f44:heating_oil,8f64c72c7f44,heating_oil,1.559,2026-09-13,2026-09-14,
8f64c72c7f44:kerosene,8f64c72c7f44,kerosene,1.489,2026-09-13,2026-09-14,
8f64c72c7f44:unleaded95,8f64c72c7f44,unleaded95,1.649,2026-09-13,2026-09-14,
8f64c72c7f44:unleaded98,8f64c72c7f44,unleaded98,1.689,2026-09-13,2026-09-14,
8f76232b6d53:diesel,8f76232b6d53,diesel,1.904,2026-09-13,2026-09-14,
8f76232b6d53:heating_oil,8f76232b6d53,heating_oil,1.523,2026-09-13,2026-09-14,
8f76232b6d53:kerosene,8f76232b6d53,kerosene,1.397,2026-09-13,2026-09-14,
8f76232b6d53:unleaded95,8f76232b6d53,unleaded95,1.643,2026-09-13,2026-09-14,
8f76232b6d53:unleaded98,8f76232b6d53,unleaded98,1.694,2026-09-13,2026-09-14,
91c473332d72:diesel,91c473332d72,diesel,1.919,2026-09-13,2026-09-14,
91c473332d72:heating_oil,91c473332d72,heating_oil,1.559,2026-09-13,2026-09-14,
91c473332d72:kerosene,91c473332d72,kerosene,1.489,2026-09-13,2026-09-14,
91c473332d72:unleaded95,91c473332d72,unleaded95,1.649,2026-09-13,2026-09-14,
91c473332d72:unleaded98,91c473332d72,unleaded98,1.689,2026-09-13,2026-09-14,
91d7bee2fcf0:diesel,91d7bee2fcf0,diesel,1.859,2026-09-13,2026-09-14,
91d7bee2fcf0:heating_oil,91d7bee2fcf0,heating_oil,1.509,2026-09-13,2026-09-14,
91d7bee2fcf0:kerosene,91d7bee2fcf0,kerosene,1.450,2026-09-13,2026-09-14,
91d7bee2fcf0:unleaded95,91d7bee2fcf0,unleaded95,1.589,2026-09-13,2026-09-14,
91d7bee2fcf0:unleaded98,91d7bee2fcf0,unleaded98,1.649,2026-09-13,2026-09-14,
92d17347e22a:diesel,92d17347e22a,diesel,1.909,2026-09-13,2026-09-14,
92d17347e22a:heating_oil,92d17347e22a,heating_oil,1.529,2026-09-13,2026-09-14,
92d17347e22a:kerosene,92d17347e22a,kerosene,1.399,2026-09-13,2026-09-14,
92d17347e22a:unleaded95,92d17347e22a,unleaded95,1.647,2026-09-13,2026-09-14,
92d17347e22a:unleaded98,92d17347e22a,unleaded98,1.695,2026-09-13,2026-09-14,
93feddaea003:diesel,93feddaea003,diesel,1.929,2026-09-13,2026-09-14,
93feddaea003:unleaded95,93feddaea003,unleaded95,1.659,2026-09-13,2026-09-14,
93feddaea003:unleaded98,93feddaea003,unleaded98,1.719,2026-09-13,2026-09-14,
96a9e00b5b6d:diesel,96a9e00b5b6d,diesel,1.869,2026-09-13,2026-09-14,
96a9e00b5b6d:unleaded95,96a9e00b5b6d,unleaded95,1.599,2026-09-13,2026-09-14,
96a9e00b5b6d:unleaded98,96a9e00b5b6d,unleaded98,1.629,2026-09-13,2026-09-14,
9746fda18600:diesel,9746fda18600,diesel,1.909,2026-09-13,2026-09-14,
9746fda18600:heating_oil,9746fda18600,heating_oil,1.528,2026-09-13,2026-09-14,
9746fda18600:kerosene,9746fda18600,kerosene,1.435,2026-09-13,2026-09-14,
9746fda18600:unleaded95,9746fda18600,unleaded95,1.649,2026-09-13,2026-09-14,
9746fda18600:unleaded98,9746fda18600,unleaded98,1.699,2026-09-13,2026-09-14,
97bbb156e70b:diesel,97bbb156e70b,diesel,1.879,2026-09-13,2026-09-14,
97bbb156e70b:heating_oil,97bbb156e70b,heating_oil,1.559,2026-09-13,2026-09-14,
97bbb156e70b:kerosene,97bbb156e70b,kerosene,1.489,2026-09-13,2026-09-14,
97bbb156e70b:unleaded95,97bbb156e70b,unleaded95,1.599,2026-09-13,2026-09-14,
97bbb156e70b:unleaded98,97bbb156e70b,unleaded98,1.689,2026-09-13,2026-09-14,
996e90f70398:diesel,996e90f70398,diesel,1.939,2026-09-13,2026-09-14,
996e90f70398:heating_oil,996e90f70398,heating_oil,1.593,2026-09-13,2026-09-14,
996e90f70398:kerosene,996e90f70398,kerosene,1.510,2026-09-13,2026-09-14,
996e90f70398:unleaded95,996e90f70398,unleaded95,1.665,2026-09-13,2026-09-14,
996e90f70398:unleaded98,996e90f70398,unleaded98,1.707,2026-09-13,2026-09-14,
99e322d6ea26:diesel,99e322d6ea26,diesel,1.899,2026-09-13,2026-09-14,
99e322d6ea26:heating_oil,99e322d6ea26,heating_oil,1.528,2026-09-13,2026-09-14,
99e322d6ea26:kerosene,99e322d6ea26,kerosene,1.435,2026-09-13,2026-09-14,
99e322d6ea26:unleaded95,99e322d6ea26,unleaded95,1.615,2026-09-13,2026-09-14,
99e322d6ea26:unleaded98,99e322d6ea26,unleaded98,1.699,2026-09-13,2026-09-14,
9ba59175b8fa:diesel,9ba59175b8fa,diesel,1.929,2026-09-13,2026-09-14,
9ba59175b8fa:heating_oil,9ba59175b8fa,heating_oil,1.559,2026-09-13,2026-09-14,
9ba59175b8fa:kerosene,9ba59175b8fa,kerosene,1.469,2026-09-13,2026-09-14,
9ba59175b8fa:unleaded95,9ba59175b8fa,unleaded95,1.669,2026-09-13,2026-09-14,
9ba59175b8fa:unleaded98,9ba59175b8fa,unleaded98,1.719,2026-09-13,2026-09-14,
9bd07aac27bc:diesel,9bd07aac27bc,diesel,1.909,2026-09-13,2026-09-14,
9bd07aac27bc:heating_oil,9bd07aac27bc,heating_oil,1.528,2026-09-13,2026-09-14,
9bd07aac27bc:kerosene,9bd07aac27bc,kerosene,1.435,2026-09-13,2026-09-14,
9bd07aac27bc:unleaded95,9bd07aac27bc,unleaded95,1.649,2026-09-13,2026-09-14,
9bd07aac27bc:unleaded98,9bd07aac27bc,unleaded98,1.699,2026-09-13,2026-09-14,
9cbdb349d454:diesel,9cbdb349d454,diesel,1.909,2026-09-13,2026-09-14,
9cbdb349d454:heating_oil,9cbdb349d454,heating_oil,1.539,2026-09-13,2026-09-14,
9cbdb349d454:unleaded95,9cbdb349d454,unleaded95,1.648,2026-09-13,2026-09-14,
9cbdb349d454:unleaded98,9cbdb349d454,unleaded98,1.678,2026-09-13,2026-09-14,
9cf1024093d0:diesel,9cf1024093d0,diesel,1.919,2026-09-13,2026-09-14,
9cf1024093d0:heating_oil,9cf1024093d0,heating_oil,1.499,2026-09-13,2026-09-14,
9cf1024093d0:kerosene,9cf1024093d0,kerosene,1.398,2026-09-13,2026-09-14,
9cf1024093d0:unleaded95,9cf1024093d0,unleaded95,1.649,2026-09-13,2026-09-14,
9cf1024093d0:unleaded98,9cf1024093d0,unleaded98,1.699,2026-09-13,2026-09-14,
9cfc7d5c5cf3:diesel,9cfc7d5c5cf3,diesel,1.909,2026-09-13,2026-09-14,
9cfc7d5c5cf3:heating_oil,9cfc7d5c5cf3,heating_oil,1.529,2026-09-13,2026-09-14,
9cfc7d5c5cf3:kerosene,9cfc7d5c5cf3,kerosene,1.439,2026-09-13,2026-09-14,
9cfc7d5c5cf3:unleaded95,9cfc7d5c5cf3,unleaded95,1.647,2026-09-13,2026-09-14,
9cfc7d5c5cf3:unleaded98,9cfc7d5c5cf3,unleaded98,1.697,2026-09-13,2026-09-14,
9e6df553eab2:diesel,9e6df553eab2,diesel,1.919,2026-09-13,2026-09-14,
9e6df553eab2:heating_oil,9e6df553eab2,heating_oil,1.539,2026-09-13,2026-09-14,
9e6df553eab2:unleaded95,9e6df553eab2,unleaded95,1.649,2026-09-13,2026-09-14,
9e6df553eab2:unleaded98,9e6df553eab2,unleaded98,1.709,2026-09-13,2026-09-14,
a048b4d2bd64:diesel,a048b4d2bd64,diesel,1.943,2026-09-13,2026-09-14,
a048b4d2bd64:heating_oil,a048b4d2bd64,heating_oil,1.573,2026-09-13,2026-09-14,
a048b4d2bd64:kerosene,a048b4d2bd64,kerosene,1.573,2026-09-13,2026-09-14,
a048b4d2bd64:unleaded95,a048b4d2bd64,unleaded95,1.675,2026-09-13,2026-09-14,
a048b4d2bd64:unleaded98,a048b4d2bd64,unleaded98,1.735,2026-09-13,2026-09-14,
a07b05ec2cfc:diesel,a07b05ec2cfc,diesel,1.919,2026-09-13,2026-09-14,
a07b05ec2cfc:heating_oil,a07b05ec2cfc,heating_oil,1.559,2026-09-13,2026-09-14,
a07b05ec2cfc:kerosene,a07b05ec2cfc,kerosene,1.489,2026-09-13,2026-09-14,
a07b05ec2cfc:unleaded95,a07b05ec2cfc,unleaded95,1.649,2026-09-13,2026-09-14,
a07b05ec2cfc:unleaded98,a07b05ec2cfc,unleaded98,1.689,2026-09-13,2026-09-14,
a13338dc541d:diesel,a13338dc541d,diesel,1.919,2026-09-13,2026-09-14,
a13338dc541d:heating_oil,a13338dc541d,heating_oil,1.559,2026-09-13,2026-09-14,
a13338dc541d:kerosene,a13338dc541d,kerosene,1.490,2026-09-13,2026-09-14,
a13338dc541d:unleaded95,a13338dc541d,unleaded95,1.649,2026-09-13,2026-09-14,
a13338dc541d:unleaded98,a13338dc541d,unleaded98,1.689,2026-09-13,2026-09-14,
a1cbb4c4a9c8:diesel,a1cbb4c4a9c8,diesel,1.909,2026-09-13,2026-09-14,
a1cbb4c4a9c8:heating_oil,a1cbb4c4a9c8,heating_oil,1.528,2026-09-13,2026-09-14,
a1cbb4c4a9c8:kerosene,a1cbb4c4a9c8,kerosene,1.435,2026-09-13,2026-09-14,
a1cbb4c4a9c8:unleaded95,a1cbb4c4a9c8,unleaded95,1.649,2026-09-13,2026-09-14,
a1cbb4c4a9c8:unleaded98,a1cbb4c4a9c8,unleaded98,1.699,2026-09-13,2026-09-14,
a3c0cf5666e0:diesel,a3c0cf5666e0,diesel,1.885,2026-09-13,2026-09-14,
a3c0cf5666e0:heating_oil,a3c0cf5666e0,heating_oil,1.524,2026-09-13,2026-09-14,
a3c0cf5666e0:kerosene,a3c0cf5666e0,kerosene,1.433,2026-09-13,2026-09-14,
a3c0cf5666e0:unleaded95,a3c0cf5666e0,unleaded95,1.613,2026-09-13,2026-09-14,
a3c0cf5666e0:unleaded98,a3c0cf5666e0,unleaded98,1.685,2026-09-13,2026-09-14,
a4ce4b453fac:diesel,a4ce4b453fac,diesel,1.909,2026-09-13,2026-09-14,
a4ce4b453fac:heating_oil,a4ce4b453fac,heating_oil,1.559,2026-09-13,2026-09-14,
a4ce4b453fac:kerosene,a4ce4b453fac,kerosene,1.469,2026-09-13,2026-09-14,
a4ce4b453fac:unleaded95,a4ce4b453fac,unleaded95,1.647,2026-09-13,2026-09-14,
a4ce4b453fac:unleaded98,a4ce4b453fac,unleaded98,1.697,2026-09-13,2026-09-14,
a60171704519:diesel,a60171704519,diesel,1.839,2026-09-13,2026-09-14,
a60171704519:heating_oil,a60171704519,heating_oil,1.489,2026-09-13,2026-09-14,
a60171704519:kerosene,a60171704519,kerosene,1.399,2026-09-13,2026-09-14,
a60171704519:unleaded95,a60171704519,unleaded95,1.598,2026-09-13,2026-09-14,
a60171704519:unleaded98,a60171704519,unleaded98,1.689,2026-09-13,2026-09-14,
a63d37840b3e:diesel,a63d37840b3e,diesel,1.907,2026-09-13,2026-09-14,
a63d37840b3e:heating_oil,a63d37840b3e,heating_oil,1.559,2026-09-13,2026-09-14,
a63d37840b3e:kerosene,a63d37840b3e,kerosene,1.469,2026-09-13,2026-09-14,
a63d37840b3e:unleaded95,a63d37840b3e,unleaded95,1.645,2026-09-13,2026-09-14,
a63d37840b3e:unleaded98,a63d37840b3e,unleaded98,1.675,2026-09-13,2026-09-14,
a78f59d05bcd:diesel,a78f59d05bcd,diesel,1.869,2026-09-13,2026-09-14,
a78f59d05bcd:heating_oil,a78f59d05bcd,heating_oil,1.528,2026-09-13,2026-09-14,
a78f59d05bcd:kerosene,a78f59d05bcd,kerosene,1.436,2026-09-13,2026-09-14,
a78f59d05bcd:unleaded95,a78f59d05bcd,unleaded95,1.609,2026-09-13,2026-09-14,
a78f59d05bcd:unleaded98,a78f59d05bcd,unleaded98,1.700,2026-09-13,2026-09-14,
a8a9b3e4e12f:diesel,a8a9b3e4e12f,diesel,1.928,2026-09-13,2026-09-14,
a8a9b3e4e12f:heating_oil,a8a9b3e4e12f,heating_oil,1.547,2026-09-13,2026-09-14,
a8a9b3e4e12f:kerosene,a8a9b3e4e12f,kerosene,1.455,2026-09-13,2026-09-14,
a8a9b3e4e12f:unleaded95,a8a9b3e4e12f,unleaded95,1.669,2026-09-13,2026-09-14,
a8a9b3e4e12f:unleaded98,a8a9b3e4e12f,unleaded98,1.719,2026-09-13,2026-09-14,
ab868b4b332e:diesel,ab868b4b332e,diesel,1.908,2026-09-13,2026-09-14,
ab868b4b332e:heating_oil,ab868b4b332e,heating_oil,1.528,2026-09-13,2026-09-14,
ab868b4b332e:kerosene,ab868b4b332e,kerosene,1.438,2026-09-13,2026-09-14,
ab868b4b332e:unleaded95,ab868b4b332e,unleaded95,1.648,2026-09-13,2026-09-14,
ab868b4b332e:unleaded98,ab868b4b332e,unleaded98,1.698,2026-09-13,2026-09-14,
ac1e40cae503:diesel,ac1e40cae503,diesel,1.919,2026-09-13,2026-09-14,
ac1e40cae503:heating_oil,ac1e40cae503,heating_oil,1.559,2026-09-13,2026-09-14,
ac1e40cae503:kerosene,ac1e40cae503,kerosene,1.489,2026-09-13,2026-09-14,
ac1e40cae503:unleaded95,ac1e40cae503,unleaded95,1.649,2026-09-13,2026-09-14,
ac1e40cae503:unleaded98,ac1e40cae503,unleaded98,1.689,2026-09-13,2026-09-14,
ac585f0e2770:diesel,ac585f0e2770,diesel,1.917,2026-09-13,2026-09-14,
ac585f0e2770:heating_oil,ac585f0e2770,heating_oil,1.559,2026-09-13,2026-09-14,
ac585f0e2770:unleaded95,ac585f0e2770,unleaded95,1.658,2026-09-13,2026-09-14,
ac585f0e2770:unleaded98,ac585f0e2770,unleaded98,1.688,2026-09-13,2026-09-14,
ac84fe0ca4a9:diesel,ac84fe0ca4a9,diesel,1.928,2026-09-13,2026-09-14,
ac84fe0ca4a9:heating_oil,ac84fe0ca4a9,heating_oil,1.540,2026-09-13,2026-09-14,
ac84fe0ca4a9:kerosene,ac84fe0ca4a9,kerosene,1.440,2026-09-13,2026-09-14,
ac84fe0ca4a9:unleaded95,ac84fe0ca4a9,unleaded95,1.668,2026-09-13,2026-09-14,
ac84fe0ca4a9:unleaded98,ac84fe0ca4a9,unleaded98,1.709,2026-09-13,2026-09-14,
acf6a1b651b0:diesel,acf6a1b651b0,diesel,1.839,2026-09-13,2026-09-14,
acf6a1b651b0:heating_oil,acf6a1b651b0,heating_oil,1.559,2026-09-13,2026-09-14,
acf6a1b651b0:kerosene,acf6a1b651b0,kerosene,1.489,2026-09-13,2026-09-14,
acf6a1b651b0:unleaded95,acf6a1b651b0,unleaded95,1.585,2026-09-13,2026-09-14,
acf6a1b651b0:unleaded98,acf6a1b651b0,unleaded98,1.689,2026-09-13,2026-09-14,
adc2bba2a282:diesel,adc2bba2a282,diesel,1.899,2026-09-13,2026-09-14,
adc2bba2a282:heating_oil,adc2bba2a282,heating_oil,1.529,2026-09-13,2026-09-14,
adc2bba2a282:kerosene,adc2bba2a282,kerosene,1.439,2026-09-13,2026-09-14,
adc2bba2a282:unleaded95,adc2bba2a282,unleaded95,1.639,2026-09-13,2026-09-14,
adc2bba2a282:unleaded98,adc2bba2a282,unleaded98,1.707,2026-09-13,2026-09-14,
ae7fb39a6ec9:diesel,ae7fb39a6ec9,diesel,1.908,2026-09-13,2026-09-14,
ae7fb39a6ec9:heating_oil,ae7fb39a6ec9,heating_oil,1.527,2026-09-13,2026-09-14,
ae7fb39a6ec9:kerosene,ae7fb39a6ec9,kerosene,1.435,2026-09-13,2026-09-14,
ae7fb39a6ec9:unleaded95,ae7fb39a6ec9,unleaded95,1.648,2026-09-13,2026-09-14,
ae7fb39a6ec9:unleaded98,ae7fb39a6ec9,unleaded98,1.699,2026-09-13,2026-09-14,
aea2d6e66b8f:diesel,aea2d6e66b8f,diesel,1.889,2026-09-13,2026-09-14,
aea2d6e66b8f:heating_oil,aea2d6e66b8f,heating_oil,1.529,2026-09-13,2026-09-14,
aea2d6e66b8f:kerosene,aea2d6e66b8f,kerosene,1.439,2026-09-13,2026-09-14,
aea2d6e66b8f:unleaded95,aea2d6e66b8f,unleaded95,1.619,2026-09-13,2026-09-14,
aea2d6e66b8f:unleaded98,aea2d6e66b8f,unleaded98,1.697,2026-09-13,2026-09-14,
aec251ff51dc:diesel,aec251ff51dc,diesel,1.925,2026-09-13,2026-09-14,
aec251ff51dc:heating_oil,aec251ff51dc,heating_oil,1.526,2026-09-13,2026-09-14,
aec251ff51dc:kerosene,aec251ff51dc,kerosene,1.506,2026-09-13,2026-09-14,
aec251ff51dc:unleaded95,aec251ff51dc,unleaded95,1.660,2026-09-13,2026-09-14,
aec251ff51dc:unleaded98,aec251ff51dc,unleaded98,1.703,2026-09-13,2026-09-14,
b08cefca3ef4:diesel,b08cefca3ef4,diesel,1.949,2026-09-13,2026-09-14,
b08cefca3ef4:heating_oil,b08cefca3ef4,heating_oil,1.583,2026-09-13,2026-09-14,
b08cefca3ef4:unleaded95,b08cefca3ef4,unleaded95,1.689,2026-09-13,2026-09-14,
b0bfb1dc3b5b:diesel,b0bfb1dc3b5b,diesel,1.909,2026-09-13,2026-09-14,
b0bfb1dc3b5b:heating_oil,b0bfb1dc3b5b,heating_oil,1.539,2026-09-13,2026-09-14,
b0bfb1dc3b5b:kerosene,b0bfb1dc3b5b,kerosene,1.439,2026-09-13,2026-09-14,
b0bfb1dc3b5b:unleaded95,b0bfb1dc3b5b,unleaded95,1.649,2026-09-13,2026-09-14,
b0bfb1dc3b5b:unleaded98,b0bfb1dc3b5b,unleaded98,1.689,2026-09-13,2026-09-14,
b0e8f28941c2:diesel,b0e8f28941c2,diesel,1.885,2026-09-13,2026-09-14,
b0e8f28941c2:heating_oil,b0e8f28941c2,heating_oil,1.524,2026-09-13,2026-09-14,
b0e8f28941c2:kerosene,b0e8f28941c2,kerosene,1.433,2026-09-13,2026-09-14,
b0e8f28941c2:unleaded95,b0e8f28941c2,unleaded95,1.613,2026-09-13,2026-09-14,
b0e8f28941c2:unleaded98,b0e8f28941c2,unleaded98,1.685,2026-09-13,2026-09-14,
b109dbc73edf:diesel,b109dbc73edf,diesel,1.897,2026-09-13,2026-09-14,
b109dbc73edf:heating_oil,b109dbc73edf,heating_oil,1.528,2026-09-13,2026-09-14,
b109dbc73edf:kerosene,b109dbc73edf,kerosene,1.435,2026-09-13,2026-09-14,
b109dbc73edf:unleaded95,b109dbc73edf,unleaded95,1.647,2026-09-13,2026-09-14,
b109dbc73edf:unleaded98,b109dbc73edf,unleaded98,1.699,2026-09-13,2026-09-14,
b20e8e600357:diesel,b20e8e600357,diesel,1.909,2026-09-13,2026-09-14,
b20e8e600357:heating_oil,b20e8e600357,heating_oil,1.528,2026-09-13,2026-09-14,
b20e8e600357:kerosene,b20e8e600357,kerosene,1.435,2026-09-13,2026-09-14,
b20e8e600357:unleaded95,b20e8e600357,unleaded95,1.647,2026-09-13,2026-09-14,
b20e8e600357:unleaded98,b20e8e600357,unleaded98,1.699,2026-09-13,2026-09-14,
b24c2084919b:diesel,b24c2084919b,diesel,1.908,2026-09-13,2026-09-14,
b24c2084919b:heating_oil,b24c2084919b,heating_oil,1.527,2026-09-13,2026-09-14,
b24c2084919b:kerosene,b24c2084919b,kerosene,1.435,2026-09-13,2026-09-14,
b24c2084919b:unleaded95,b24c2084919b,unleaded95,1.648,2026-09-13,2026-09-14,
b24c2084919b:unleaded98,b24c2084919b,unleaded98,1.718,2026-09-13,2026-09-14,
b27d9f5af2b6:diesel,b27d9f5af2b6,diesel,1.939,2026-09-13,2026-09-14,
b27d9f5af2b6:heating_oil,b27d9f5af2b6,heating_oil,1.569,2026-09-13,2026-09-14,
b27d9f5af2b6:kerosene,b27d9f5af2b6,kerosene,1.479,2026-09-13,2026-09-14,
b27d9f5af2b6:unleaded95,b27d9f5af2b6,unleaded95,1.687,2026-09-13,2026-09-14,
b27d9f5af2b6:unleaded98,b27d9f5af2b6,unleaded98,1.727,2026-09-13,2026-09-14,
b2f690bf5cb7:diesel,b2f690bf5cb7,diesel,1.889,2026-09-13,2026-09-14,
b2f690bf5cb7:heating_oil,b2f690bf5cb7,heating_oil,1.498,2026-09-13,2026-09-14,
b2f690bf5cb7:kerosene,b2f690bf5cb7,kerosene,1.397,2026-09-13,2026-09-14,
b2f690bf5cb7:unleaded95,b2f690bf5cb7,unleaded95,1.627,2026-09-13,2026-09-14,
b2f690bf5cb7:unleaded98,b2f690bf5cb7,unleaded98,1.698,2026-09-13,2026-09-14,
b3875ccbca12:diesel,b3875ccbca12,diesel,1.929,2026-09-13,2026-09-14,
b3875ccbca12:heating_oil,b3875ccbca12,heating_oil,1.558,2026-09-13,2026-09-14,
b3875ccbca12:unleaded95,b3875ccbca12,unleaded95,1.666,2026-09-13,2026-09-14,
b3875ccbca12:unleaded98,b3875ccbca12,unleaded98,1.706,2026-09-13,2026-09-14,
b42e8375c701:diesel,b42e8375c701,diesel,1.905,2026-09-13,2026-09-14,
b42e8375c701:heating_oil,b42e8375c701,heating_oil,1.539,2026-09-13,2026-09-14,
b42e8375c701:kerosene,b42e8375c701,kerosene,1.469,2026-09-13,2026-09-14,
b42e8375c701:unleaded95,b42e8375c701,unleaded95,1.642,2026-09-13,2026-09-14,
b42e8375c701:unleaded98,b42e8375c701,unleaded98,1.689,2026-09-13,2026-09-14,
b431bffa5187:diesel,b431bffa5187,diesel,1.925,2026-09-13,2026-09-14,
b431bffa5187:heating_oil,b431bffa5187,heating_oil,1.559,2026-09-13,2026-09-14,
b431bffa5187:unleaded95,b431bffa5187,unleaded95,1.664,2026-09-13,2026-09-14,
b431bffa5187:unleaded98,b431bffa5187,unleaded98,1.694,2026-09-13,2026-09-14,
b7ed85fcf4b7:diesel,b7ed85fcf4b7,diesel,1.908,2026-09-13,2026-09-14,
b7ed85fcf4b7:heating_oil,b7ed85fcf4b7,heating_oil,1.529,2026-09-13,2026-09-14,
b7ed85fcf4b7:kerosene,b7ed85fcf4b7,kerosene,1.439,2026-09-13,2026-09-14,
b7ed85fcf4b7:unleaded95,b7ed85fcf4b7,unleaded95,1.638,2026-09-13,2026-09-14,
b7ed85fcf4b7:unleaded98,b7ed85fcf4b7,unleaded98,1.697,2026-09-13,2026-09-14,
b8ca587237dd:diesel,b8ca587237dd,diesel,1.905,2026-09-13,2026-09-14,
b8ca587237dd:heating_oil,b8ca587237dd,heating_oil,1.536,2026-09-13,2026-09-14,
b8ca587237dd:kerosene,b8ca587237dd,kerosene,1.438,2026-09-13,2026-09-14,
b8ca587237dd:unleaded95,b8ca587237dd,unleaded95,1.646,2026-09-13,2026-09-14,
b8ca587237dd:unleaded98,b8ca587237dd,unleaded98,1.693,2026-09-13,2026-09-14,
b920f34d9678:diesel,b920f34d9678,diesel,1.899,2026-09-13,2026-09-14,
b920f34d9678:heating_oil,b920f34d9678,heating_oil,1.528,2026-09-13,2026-09-14,
b920f34d9678:kerosene,b920f34d9678,kerosene,1.435,2026-09-13,2026-09-14,
b920f34d9678:unleaded95,b920f34d9678,unleaded95,1.597,2026-09-13,2026-09-14,
b920f34d9678:unleaded98,b920f34d9678,unleaded98,1.699,2026-09-13,2026-09-14,
b979b66dc2a8:diesel,b979b66dc2a8,diesel,1.879,2026-09-13,2026-09-14,
b979b66dc2a8:heating_oil,b979b66dc2a8,heating_oil,1.519,2026-09-13,2026-09-14,
b979b66dc2a8:kerosene,b979b66dc2a8,kerosene,1.439,2026-09-13,2026-09-14,
b979b66dc2a8:unleaded95,b979b66dc2a8,unleaded95,1.617,2026-09-13,2026-09-14,
b979b66dc2a8:unleaded98,b979b66dc2a8,unleaded98,1.667,2026-09-13,2026-09-14,
b99043294256:diesel,b99043294256,diesel,1.919,2026-09-13,2026-09-14,
b99043294256:heating_oil,b99043294256,heating_oil,1.538,2026-09-13,2026-09-14,
b99043294256:kerosene,b99043294256,kerosene,1.446,2026-09-13,2026-09-14,
b99043294256:unleaded95,b99043294256,unleaded95,1.613,2026-09-13,2026-09-14,
b99043294256:unleaded98,b99043294256,unleaded98,1.709,2026-09-13,2026-09-14,
b994933d2448:diesel,b994933d2448,diesel,1.919,2026-09-13,2026-09-14,
b994933d2448:heating_oil,b994933d2448,heating_oil,1.547,2026-09-13,2026-09-14,
b994933d2448:kerosene,b994933d2448,kerosene,1.455,2026-09-13,2026-09-14,
b994933d2448:unleaded95,b994933d2448,unleaded95,1.669,2026-09-13,2026-09-14,
b994933d2448:unleaded98,b994933d2448,unleaded98,1.689,2026-09-13,2026-09-14,
ba65517bf3ed:diesel,ba65517bf3ed,diesel,1.905,2026-09-13,2026-09-14,
ba65517bf3ed:heating_oil,ba65517bf3ed,heating_oil,1.538,2026-09-13,2026-09-14,
ba65517bf3ed:kerosene,ba65517bf3ed,kerosene,1.460,2026-09-13,2026-09-14,
ba65517bf3ed:unleaded95,ba65517bf3ed,unleaded95,1.647,2026-09-13,2026-09-14,
ba65517bf3ed:unleaded98,ba65517bf3ed,unleaded98,1.683,2026-09-13,2026-09-14,
bb62751b98a5:diesel,bb62751b98a5,diesel,1.907,2026-09-13,2026-09-14,
bb62751b98a5:heating_oil,bb62751b98a5,heating_oil,1.559,2026-09-13,2026-09-14,
bb62751b98a5:kerosene,bb62751b98a5,kerosene,1.469,2026-09-13,2026-09-14,
bb62751b98a5:unleaded95,bb62751b98a5,unleaded95,1.647,2026-09-13,2026-09-14,
bb62751b98a5:unleaded98,bb62751b98a5,unleaded98,1.677,2026-09-13,2026-09-14,
bbe6fff4e9d1:diesel,bbe6fff4e9d1,diesel,1.925,2026-09-13,2026-09-14,
bbe6fff4e9d1:heating_oil,bbe6fff4e9d1,heating_oil,1.555,2026-09-13,2026-09-14,
bbe6fff4e9d1:kerosene,bbe6fff4e9d1,kerosene,1.495,2026-09-13,2026-09-14,
bbe6fff4e9d1:unleaded95,bbe6fff4e9d1,unleaded95,1.662,2026-09-13,2026-09-14,
bbe6fff4e9d1:unleaded98,bbe6fff4e9d1,unleaded98,1.702,2026-09-13,2026-09-14,
bc3de85eae09:diesel,bc3de85eae09,diesel,1.869,2026-09-13,2026-09-14,
bc3de85eae09:unleaded95,bc3de85eae09,unleaded95,1.609,2026-09-13,2026-09-14,
bc3de85eae09:unleaded98,bc3de85eae09,unleaded98,1.639,2026-09-13,2026-09-14,
bcb9accad3db:diesel,bcb9accad3db,diesel,1.919,2026-09-13,2026-09-14,
bcb9accad3db:heating_oil,bcb9accad3db,heating_oil,1.559,2026-09-13,2026-09-14,
bcb9accad3db:kerosene,bcb9accad3db,kerosene,1.489,2026-09-13,2026-09-14,
bcb9accad3db:unleaded95,bcb9accad3db,unleaded95,1.649,2026-09-13,2026-09-14,
